1036112721,2471907009
3567416932,3830546007
984356680,4084629257
3709090383,2050354164
3402924860,1961780166
618324496,2222018463
3451471653,1664015029
599205385,4196895503
599205385,2688941657
3289320206,174006139
3791245567,2486930136
267891155,1674142360
4287571367,2222018463
293684363,1664015029
4130957708,4196895503
4130957708,2688941657
2138766705,174006139
2440338525,1674142360
2014787944,2471907009
2518243396,2222018463
1906406723,4177968090
1717685296,4177968090
2289020188,2688941657
2289020188,2367732633
1628178473,2102931437
2399299845,3830546007
1757037570,4084629257
3059817806,2050354164
1483701346,2486930136
1594013819,3812407886
2944019471,1961780166
1098140963,174006139
2820139030,1674142360
1176078650,1664015029
2711725117,4196895503
2711725117,2688941657
2220326860,3830546007
1784225504,4084629257
2201664469,2050354164
1832180473,2486930136
2324494334,1961780166
1933717409,1664015029
2585889428,2471907009
1949297592,2222018463
2476197567,174006139
3524122698,1674142360
2768955612,2471907009
1006877030,2222018463
1258588656,1664015029
3579845715,1961780166
2724670661,3830546007
997096831,2050354164
1281969641,2486930136
3705032824,4084629257
3407276299,174006139
3155286429,1674142360
1377810609,1664015029
3145473412,1961780166
1433566376,3830546007
2999603631,2050354164
2537327198,2486930136
2033380210,4084629257
2421247559,2471907009
2120167275,2222018463
2582053484,174006139
2384968479,1674142360
1613355571,1961780166
2303360774,3830546007
1732517418,2050354164
2164011821,4084629257
163555280,2471907009
3887187708,2222018463
248669129,174006139
3772515045,1674142360
1885544308,4084629257
124006370,1961780166
1738778119,2102931437
2309867307,1674142360
1624138270,4084629257
2394948402,2050354164
1769483829,1961780166
3006139339,1674142360
1562405607,4084629257
3024342994,2050354164
1515040510,1961780166
3186983929,3812407886
2855615114,1674142360
3711044124,4084629257
1144740774,2050354164
859597616,1961780166
2908290707,1664015029
3663711749,4196895503
3663711749,2688941657
1129750463,1674142360
2767106744,4084629257
2165860681,2050354164
1863714917,174006139
2255859024,1674142360
1752943740,2471907009
2411979131,2222018463
2550355976,1664015029
1980578084,1961780166
2674826257,3830546007
1902181693,4084629257
2530791482,2050354164
3611479759,174006139
961327075,1664015029
3492743894,4196895503
3492743894,2688941657
1042377722,1674142360
1227250540,4084629257
3650701053,1961780166
2929620587,2050354164
3109998360,1674142360
1464905268,4084629257
3191016193,1674142360
1346202157,1664015029
3078965034,3830546007
2457050331,2050354164
2088631799,2486930136
2501793986,4084629257
2064660974,1961780166
2628261097,2471907009
2338893210,2222018463
1701235894,174006139
2349164931,1674142360
1644890287,3830546007
2243110312,2050354164
217100629,4084629257
3808350329,1961780166
194868556,1674142360
3851621472,4084629257
36387175,2050354164
4226146616,174006139
2276968295,2050354164
2579575359,2161771390
4005954217,2161771390
2010075923,4196895503
2010075923,2688941657
2942049372,1682120364
563475605,1682120364
2147035545,2102931437
3785210938,1664015029
2526710956,1961780166
261348630,1674142360
2023026048,3830546007
3895193617,4084629257
2670510215,2050354164
2251813318,2471907009
135897378,174006139
376394874,3812407886
4167120214,1674142360
1711644917,1961780166
285380707,2471907009
4279038287,2222018463
414506056,1674142360
3329197316,174006139
677504040,3830546007
3238150429,4084629257
789323825,2050354164
3367243062,4177968090
3748967493,1664015029
830133609,2486930136
3625545820,1961780166
907481456,2320334720
3517922423,4177968090
441943722,1674142360
2217939721,3830546007
4080280479,4084629257
1782411813,1961780166
490357427,1674142360
2374328098,174006139
4202852276,3830546007
2588272209,4084629257
3980580551,1961780166
1951106941,1664015029
3049519475,2161771390
154956600,2161771390
3764377101,2161771390
2539185819,2161771390
390760032,1980578084
1615705846,1980578084
3124032175,1674142360
591242005,1664015029
3544528737,4005954217
2281869357,855507207
2281869357,2895811748
2406437940,3830546007
4167591074,4084629257
1633760536,2050354164
375784846,4177968090
2262374431,2222018463
4057868425,2222018463
2434376044,4177968090
3860763130,1664015029
2132262976,2688941657
2132262976,2367732633
135327958,4196895503
135327958,2688941657
2524210549,2486930136
3498295193,2161771390
3343058666,2161771390
692938694,2161771390
3072979557,2161771390
461047108,2486930136
4061700209,2486930136
471253341,174006139
4222544986,174006139
1928165543,174006139
2632128907,174006139
1971371198,3830546007
2609831314,3830546007
2083975317,3830546007
1811302886,3812407886
2247633098,2050354164
1822133759,323235386
1822133759,2688941657
463256937,323235386
463256937,2688941657
2190863571,2688941657
2190863571,323235386
4120042565,323235386
4120042565,2688941657
1697497556,2222018463
3153500312,1674142360
1442380212,4084629257
3164298369,1961780166
3416026135,2102931437
3588921679,1664015029
1289996533,4196895503
1289996533,2688941657
1004861539,2486930136
3532086614,2688941657
3532086614,2367732633
1015626874,2688941657
1015626874,323235386
2889228779,2486930136
2311125530,2320334720
1741593398,2320334720
2393718275,2688941657
2393718275,4196895503
1621319471,4177968090
2266722856,4177968090
2430323547,4177968090
2127932023,4177968090
2545291074,4177968090
2042130030,3812407886
2650817385,3812407886
3751435676,3812407886
831798448,3812407886
3640105349,3830546007
922351785,2688941657
922351785,323235386
1107216447,2688941657
1107216447,323235386
3510752686,2102931437
3330370781,2102931437
680463857,2102931437
3253512388,4196895503
3253512388,2688941657
803391976,1664015029
3361400047,4196895503
3361400047,2688941657
1781801937,2222018463
489886535,2471907009
2218410749,1674142360
4080890475,2688941657
4080890475,2367732633
1834608584,1664015029
442423134,2050354164
2203551460,3812407886
4098930290,3830546007
1693428707,4084629257
334011253,2486930136
3516218479,1961780166
1218211285,2486930136
1067146563,1674142360
2717894880,4084629257
3606640758,2050354164
1341237708,1961780166
955685210,2486930136
3746477149,1674142360
3364752686,4084629257
645950466,2050354164
3487811895,1664015029
569223195,1961780166
3327493404,2102931437
3819134701,3812407886
229457857,2320334720
2479467106,2486930136
3838745332,2102931437
2110245710,3812407886
180419544,1674142360
2592073289,3830546007
3984119519,4084629257
2378129210,2050354164
4206391212,2471907009
1672560150,2222018463
347475584,4177968090
2204423944,4196895503
2204423944,2688941657
4100188062,2688941657
4100188062,323235386
3271477757,4005954217
3424993743,4158469096
3139596633,4158469096
2900543530,4158469096
3699915941,4158469096
3876065804,4158469096
2416911002,4158469096
424457831,1980578084
2152064989,1980578084
505508478,1674142360
2267554756,1674142360
4029616978,1980578084
1620053699,1674142360
395787861,4084629257
2573129372,1980578084
2654147205,4005954217
2039168898,4005954217
1346713251,4005954217
1462301370,4005954217
2506490956,4005954217
3842830531,1674142360
2080743801,1682120364
184717807,174006139
2612890750,1664015029
3971661032,2102931437
2357015821,3830546007
4219078043,4084629257
1651725345,1961780166
359949495,1674142360
3023803228,1369140447
3023803228,1682120364
758301414,1369140447
1513484912,1682120364
3293669331,1369140447
3293669331,1682120364
3008780101,1369140447
710870783,1682120364
710870783,1369140447
1566062185,1369140447
3454479352,1682120364
3135249262,1682120364
3660026507,1682120364
2904597021,1682120364
2170566087,2895811748
409560189,2895811748
4291905914,2895811748
2669068447,855507207
102732069,855507207
2558198918,2895811748
2558198918,855507207
3742165195,4174747850
2819348573,4174747850
822249959,1369140447
822249959,4174747850
1174780273,4174747850
3602556128,4174747850
2587736799,2771179663
53799781,2771179663
1920716272,1674142360
4208722793,2486930136
1674924755,3812407886
349332037,1674142360
2221768660,2471907009
4083830594,3830546007
3321323809,4084629257
3002094007,2050354164
737738765,2222018463
1560162459,4177968090
3264914744,1664015029
3047003566,2102931437
747947028,4177968090
1536423042,3789545644
3408718099,1961780166
3156990341,2486930136
3706474592,2102931437
2884329718,1674142360
853684556,2471907009
1172636122,3830546007
3682702457,4084629257
2894505199,2050354164
898626901,2222018463
1116259779,1961780166
3526875218,174006139
2771445956,2320334720
4156621731,2486930136
2160472885,1674142360
433021583,4084629257
1858621977,1664015029
4037855162,2102931437
2276194092,3812407886
513975958,3830546007
1772459520,1961780166
4179266449,4177968090
2384313095,1674142360
4007277282,2471907009
2581398132,3830546007
13915086,4084629257
2010342232,2222018463
3921147643,1961780166
2662385261,1674142360
129603543,2471907009
1891542849,3830546007
3758209744,4084629257
2533788230,2222018463
1765944877,1961780166
507846331,3812407886
2269925121,3812407886
4031479703,4177968090
1848633908,4177968090
422107810,2320334720
2149681944,174006139
4146510734,3789545644
1738122783,1664015029
278828681,1961780166
1884888940,2486930136
123613178,2102931437
2656534080,3812407886
1999952757,1674142360
3402723,2471907009
2570762841,1674142360
3997010639,2471907009
2122487646,3830546007
159754184,2688941657
159754184,323235386
2690240018,2050354164
3613326980,1961780166
1314369342,4084629257
961585064,1664015029
961585064,2064660974
961585064,2688941657
2805205515,2688941657
2805205515,2064660974
2805205515,2367732633
3493018269,4196895503
3493018269,2688941657
3493018269,2064660974
1228565287,2688941657
1228565287,2064660974
1228565287,323235386
1044208561,2320334720
2927773216,174006139
3649402550,2486930136
3108175699,2102931437
3460681669,3812407886
1464639103,1674142360
541830889,2471907009
3190766410,3830546007
3374844892,4084629257
1344363110,2050354164
656829168,2222018463
3080288097,4177968090
3231598583,1664015029
2456792208,2688941657
2456792208,2367732633
3848838150,4196895503
3848838150,2688941657
2086784444,4177968090
2499963017,1961780166
3792001055,1664015029
2906967768,958972710
2906967768,2486930136
877502306,2102931437
877502306,958972710
1128968180,958972710
1128968180,3812407886
3556094565,958972710
3556094565,1674142360
2767356659,2471907009
2767356659,958972710
4127418772,3830546007
4127418772,958972710
2164545794,4084629257
2164545794,958972710
403507384,958972710
403507384,2050354164
1862940718,1961780166
1862940718,958972710
4050562445,958972710
4050562445,2222018463
2255068443,958972710
2255068443,4177968090
526437537,958972710
526437537,4177968090
1751645239,958972710
1751645239,1664015029
1751645239,2688941657
4174963110,2688941657
4174963110,338291235
4174963110,958972710
2413809968,2367732633
2413809968,958972710
2413809968,2688941657
4011350229,4196895503
4011350229,958972710
4011350229,2688941657
2552195139,958972710
18233849,174006139
18233849,958972710
1980828015,958972710
1980828015,2688941657
1980828015,323235386
3900021964,2320334720
3900021964,958972710
1904004470,958972710
2566443118,1682120364
4026523896,1682120364
2719969355,1682120364
3530917060,2161771390
2898589817,2161771390
3422777756,2161771390
3161031955,2161771390
627102889,2161771390
2418610889,2161771390
153109363,2161771390
2034939900,2161771390
1615955645,1664015029
3055108544,4249505558
789581946,4249505558
3874244712,174006139
2373420720,4249505558
3210142979,1674142360
3253180862,1961780166
1067662805,3830546007
3517799673,2050354164
953088460,4084629257
1182762353,4084629257
1371487234,2050354164
3216071982,1961780166
1456666651,2222018463
3101464887,1664015029
3487279521,1961780166
677610662,2471907009
4139310570,3830546007
414629062,4084629257
4057274867,2050354164
1928683636,2688941657
1928683636,323235386
1698027783,4177968090
4231825597,4177968090
358559112,4005954217
4216409252,855507207
4216409252,2895811748
1810780469,2471907009
1810780469,4038129649
485056931,2222018463
3803039176,2471907009
2511009118,2895811748
3854565841,1980578084
2462527815,1980578084
198074621,2895811748
2093568107,4196895503
2093568107,2688941657
3967176186,1664015029
2607906156,2688941657
2607906156,2367732633
733357559,855507207
733357559,2895811748
850203830,4177968090
2879669516,4177968090
620977965,855507207
3031480599,855507207
1574116386,2895811748
3017637134,2895811748
3262505910,2688941657
3262505910,2367732633
3058951157,2421247559
3243561827,2421247559
3600050704,2421247559
2544603230,1961780166
377380607,1961780166
2096775717,3812407886
915451554,1674142360
3509093285,3830546007
3337108182,4084629257
2985232960,1961780166
1608608620,1664015029
4227891985,4177968090
3337036596,2421247559
3080682709,958972710
3080682709,2421247559
3080682709,452092433
2836279712,2421247559
1735923078,452092433
1735923078,2421247559
4157016087,2421247559
4157016087,452092433
2160081025,452092433
2160081025,2421247559
3758600548,2421247559
3758600548,452092433
1176863382,452092433
1176863382,2421247559
3059554018,452092433
3059554018,2421247559
2972766971,2421247559
2972766971,452092433
1102053026,2421247559
2946604942,2421247559
1209643657,2421247559
2846610715,2421247559
2846610715,2382465868
2846610715,958972710
791686045,2421247559
3068051978,2421247559
3068051978,202836344
1466738072,3350064947
1517397330,202836344
1517397330,2421247559
3184101461,202836344
3184101461,2421247559
881466536,958972710
881466536,3350064947
881466536,2421247559
1155590183,3350064947
2867759371,3350064947
1297523724,3350064947
721218032,3350064947
592094683,2421247559
592094683,2486930136
2325138433,1674142360
2325138433,2421247559
1687727405,2421247559
1687727405,174006139
1677027636,3830546007
1677027636,2421247559
3834301910,2421247559
3834301910,4084629257
176467194,1961780166
176467194,2421247559
3823569359,2421247559
1371737014,3350064947
2942310384,2421247559
2535895457,2421247559
4181373046,2421247559
4181373046,202836344
1170553405,202836344
1170553405,2421247559
769419421,2421247559
1744099468,1961780166
1156575685,2421247559
1156575685,1674142360
2866909417,174006139
2866909417,2421247559
2911655152,2421247559
2911655152,2471907009
1244953079,2421247559
1244953079,3830546007
1576321156,4084629257
1576321156,2421247559
3019547048,1961780166
3019547048,2421247559
765342731,1664015029
2076480397,2421247559
2076480397,1980578084
1700126456,2421247559
1700126456,958972710
1700126456,1587854985
2253385450,2421247559
3602573122,1587854985
3483489795,1587854985
3217760908,1587854985
796147485,1587854985
2475406678,1587854985
3536142946,2102931437
74071346,2421247559
1273635723,2421247559
1273635723,3830546007
1546296056,4084629257
1546296056,2421247559
3993933953,2102931437
124599732,2102931437
1885998370,1664015029
3915603096,1664015029
3847413692,855507207
3847413692,2895811748
3824892292,2421247559
1448429513,2421247559
686046068,2421247559
1210299025,2421247559
944326174,2421247559
2705332132,2421247559
4012135289,2421247559
1982661315,2421247559
2167952046,2421247559
1865823106,2421247559
1750857627,2421247559
1184286795,1587854985
2023258137,2421247559
2023258137,1674142360
1726909761,2050354164
1726909761,2421247559
2408392820,2421247559
2408392820,4084629257
1304682114,2688941657
1304682114,2367732633
1304682114,2421247559
1252924059,2367732633
1252924059,2421247559
1252924059,2688941657
1423503299,2320334720
1423503299,2421247559
615652172,2421247559
615652172,174006139
3401349728,1961780166
3401349728,2421247559
755259239,2421247559
755259239,1682120364
755259239,1702982811
463042820,310789133
463042820,2421247559
463042820,1682120364
4120320040,1773774411
4120320040,2341410231
4120320040,2421247559
485801245,1773774411
485801245,2421247559
4076526641,1674142360
4076526641,2421247559
356708662,4084629257
356708662,2421247559
42092613,1961780166
42092613,2421247559
3968608617,2421247559
3968608617,1674142360
99585116,2421247559
99585116,4084629257
3957452144,1961780166
3957452144,2421247559
207208567,2421247559
699341702,456132646
1495422756,958972710
1495422756,3001836028
1495422756,2421247559
4016869826,1674142360
4016869826,958972710
4016869826,2421247559
757229364,2421247559
757229364,3830546007
757229364,958972710
3274442264,4084629257
3274442264,958972710
3274442264,2421247559
709862189,2421247559
709862189,2050354164
709862189,958972710
3292643841,1961780166
3292643841,2421247559
3292643841,958972710
603582214,2421247559
603582214,958972710
603582214,338291235
861180524,2421247559
861180524,1664015029
2943793558,2050354164
2943793558,2421247559
823274549,2421247559
823274549,1961780166
2745815915,1674142360
2745815915,2421247559
857132794,2421247559
857132794,174006139
1142029932,2421247559
1142029932,4084629257
618035081,1961780166
618035081,2421247559
690802542,958972710
690802542,2421247559
690802542,2222018463
3226430043,958972710
3226430043,2421247559
3226430043,4177968090
776014711,958972710
776014711,2421247559
776014711,1664015029
3388548720,2421247559
3388548720,958972710
3388548720,3812407886
3728318211,2421247559
3728318211,1536148681
3728318211,958972710
808975919,2421247559
808975919,747172959
808975919,958972710
3646184218,958972710
3646184218,2421247559
3646184218,3157780942
2395326303,4005954217
4272894928,4005954217
1386033193,2421247559
1386033193,2771179663
1670013566,2421247559
1670013566,1674142360
1692903015,2421247559
1692903015,174006139
4099455990,2421247559
4099455990,4084629257
2204076896,1961780166
2204076896,2421247559
3818390149,1674142360
3818390149,2421247559
2493461011,2421247559
2493461011,174006139
227959721,4084629257
227959721,2421247559
2056344383,1961780166
2056344383,2421247559
307216887,1674142360
307216887,2421247559
3278553747,2421247559
3278553747,515806941
3003135516,2421247559
1421351707,2421247559
880775934,2421247559
1142253169,2421247559
2853898077,2421247559
1302538842,2421247559
3776341334,202836344
3776341334,2421247559
2797890976,2421247559
2797890976,202836344
1948771900,2320334720
1948771900,2421247559
350253017,2421247559
350253017,174006139
1676107599,515806941
1676107599,2421247559
2883153258,2367732633
2883153258,2421247559
3353474615,1674142360
3353474615,2421247559
2967914145,174006139
2967914145,2421247559
703567643,2421247559
703567643,4084629257
1592305549,2421247559
1592305549,1961780166
3230413358,2421247559
3230413358,2222018463
1735158763,2421247559
1735158763,1664015029
275471229,2421247559
275471229,4196895503
2383400670,2421247559
2383400670,1664015029
4178116168,4196895503
4178116168,2421247559
3629476184,2421247559
3629476184,2102931437
956348135,2579575359
956348135,2421247559
2169794637,2102931437
2169794637,2421247559
4047406274,3812407886
4047406274,2421247559
465410396,2421247559
465410396,1674142360
1824172490,2421247559
1824172490,3830546007
4228232283,4084629257
4228232283,2421247559
2332198093,1961780166
2332198093,2421247559
3656609706,2222018463
3656609706,2421247559
2935250748,2421247559
2935250748,1674142360
939331206,3830546007
939331206,2421247559
1090141712,2421247559
1090141712,4084629257
3734940595,2421247559
3734940595,1961780166
2845416229,2421247559
2845416229,2222018463
2159028777,2662135334
2159028777,2421247559
2417841987,2421247559
2417841987,1980578084
3132109345,2421247559
3132109345,3920348848
2499036980,2421247559
2499036980,1674142360
3824383906,2421247559
3824383906,3830546007
2063214104,4084629257
2063214104,2421247559
234690190,1961780166
234690190,2421247559
3266240690,1889703690
3266240690,2421247559
748716446,1674142360
748716446,2421247559
3317900459,3830546007
3317900459,2421247559
734872967,4084629257
734872967,2421247559
3430246528,2421247559
3430246528,1961780166
842124523,2222018463
842124523,2421247559
2694795786,2421247559
2694795786,202836344
2564420699,2421247559
2103669637,2421247559
